tiempo_s,aceleracion_z
8.660,-10.033
8.670,-10.039
8.680,-10.053
8.690,-10.068
8.700,-10.083
8.710,-10.104
8.720,-10.128
8.730,-10.152
8.740,-10.178
8.750,-10.214
8.760,-10.250
8.770,-10.286
8.780,-10.320
8.790,-10.353
8.800,-10.386
8.810,-10.434
8.820,-10.494
8.830,-10.554
8.840,-10.588
8.850,-10.537
8.860,-10.486
8.870,-10.435
8.880,-10.200
8.890,-9.942
8.900,-9.684
8.910,-9.491
8.920,-9.350
8.930,-9.209
8.940,-9.089
8.950,-9.041
8.960,-8.993
8.970,-8.945
8.980,-8.916
8.990,-8.889
9.000,-8.862
9.010,-8.918
9.020,-9.041
9.030,-9.164
9.040,-9.285
9.050,-9.399
9.060,-9.513
9.070,-9.627
9.080,-9.733
9.090,-9.838
9.100,-9.943
9.110,-10.003
9.120,-10.027
9.130,-10.051
9.140,-10.072
9.150,-10.081
9.160,-10.090
9.170,-10.099
9.180,-10.100
9.190,-10.100
9.200,-10.100
9.210,-10.105
9.220,-10.114
9.230,-10.123
9.240,-10.135
9.250,-10.156
9.260,-10.177
9.270,-10.198
9.280,-10.224
9.290,-10.251
9.300,-10.278
9.310,-10.315
9.320,-10.360
9.330,-10.405
9.340,-10.448
9.350,-10.484
9.360,-10.520
9.370,-10.556
9.380,-10.491
9.390,-10.413
9.400,-10.335
9.410,-10.213
9.420,-10.054
9.430,-9.895
9.440,-9.731
9.450,-9.548
9.460,-9.365
9.470,-9.182
9.480,-9.113
9.490,-9.059
9.500,-9.005
9.510,-8.960
9.520,-8.924
9.530,-8.888
9.540,-8.888
9.550,-9.023
9.560,-9.158
9.570,-9.293
9.580,-9.413
9.590,-9.530
9.600,-9.646
9.610,-9.736
9.620,-9.802
9.630,-9.868
9.640,-9.927
9.650,-9.960
9.660,-9.993
9.670,-10.026
9.680,-10.048
9.690,-10.069
9.700,-10.090
9.710,-10.105
9.720,-10.114
9.730,-10.123
9.740,-10.132
9.750,-10.141
9.760,-10.150
9.770,-10.159
9.780,-10.176
9.790,-10.194
9.800,-10.212
9.810,-10.225
9.820,-10.234
9.830,-10.243
