Índice,Aceleracion_Z,Comentario
1860,0.0,50 compresiones
1861,0.0,50 compresiones
1862,0.0,50 compresiones
1863,0.0,50 compresiones
1864,0.0,50 compresiones
1865,0.0,50 compresiones
1866,0.0,50 compresiones
1867,0.0,50 compresiones
1868,0.0,50 compresiones
1869,0.0,50 compresiones
1870,0.0,50 compresiones
1871,0.0,50 compresiones
1872,0.0,50 compresiones
1873,0.0,50 compresiones
1874,0.0,50 compresiones
1875,0.0,50 compresiones
1876,0.0,50 compresiones
1877,0.0,50 compresiones
1878,0.0,50 compresiones
1879,0.0,50 compresiones
1880,0.0,50 compresiones
1881,0.0,50 compresiones
1882,0.0,50 compresiones
1883,0.0,50 compresiones
1884,0.0,50 compresiones
1885,0.0,50 compresiones
1886,0.0,50 compresiones
1887,0.0,50 compresiones
1888,0.0,50 compresiones
1889,0.0,50 compresiones
1890,0.0,50 compresiones
1891,0.0,50 compresiones
1892,0.0,50 compresiones
1893,0.0,50 compresiones
1894,0.0,50 compresiones
1895,0.0,50 compresiones
1896,0.0,50 compresiones
1897,0.0,50 compresiones
1898,0.0,50 compresiones
1899,0.0,50 compresiones
1900,0.0,50 compresiones
1901,0.0,50 compresiones
1902,0.0,50 compresiones
1903,0.0,50 compresiones
1904,0.0,50 compresiones
1905,0.0,50 compresiones
1906,0.0,50 compresiones
1907,0.0,50 compresiones
1908,0.0,50 compresiones
1909,0.0,50 compresiones
1910,0.0,50 compresiones
1911,0.0,50 compresiones
1912,0.0,50 compresiones
1913,0.0,50 compresiones
1914,0.0,50 compresiones
1915,0.0,50 compresiones
1916,0.0,50 compresiones
1917,0.0,50 compresiones
1918,0.0,50 compresiones
1919,0.0,50 compresiones
1920,0.0,50 compresiones
1921,0.0,50 compresiones
1922,0.0,50 compresiones
1923,0.0,50 compresiones
1924,0.0,50 compresiones
1925,0.0,50 compresiones
1926,0.0,50 compresiones
1927,0.0,50 compresiones
1928,0.0,50 compresiones
1929,0.0,50 compresiones
1930,0.0,50 compresiones
1931,0.0,50 compresiones
1932,0.0,50 compresiones
1933,0.0,50 compresiones
1934,0.0,50 compresiones
1935,0.0,50 compresiones
1936,0.0,50 compresiones
1937,0.0,50 compresiones
1938,0.0,50 compresiones
1939,0.0,50 compresiones
1940,0.0,50 compresiones
1941,0.0,50 compresiones
1942,0.0,50 compresiones
1943,0.0,50 compresiones
1944,0.0,50 compresiones
1945,0.0,50 compresiones
1946,0.0,50 compresiones
1947,0.0,50 compresiones
1948,0.0,50 compresiones
1949,0.0,50 compresiones
1950,0.0,50 compresiones
1951,0.0,50 compresiones
1952,0.0,50 compresiones
1953,0.0,50 compresiones
1954,0.0,50 compresiones
1955,0.0,50 compresiones
1956,0.0,50 compresiones
1957,0.0,50 compresiones
1958,0.0,50 compresiones
1959,0.0,50 compresiones
1960,0.0,50 compresiones
1961,0.0,50 compresiones
1962,0.0,50 compresiones
1963,0.0,50 compresiones
1964,0.0,50 compresiones
1965,0.0,50 compresiones
1966,0.0,50 compresiones
1967,0.0,50 compresiones
1968,0.0,50 compresiones
1969,0.0,50 compresiones
0,-8.39886,50 cmp
1,-8.913613,50 cmp
2,-9.217676,50 cmp
3,-8.853758,50 cmp
4,-9.200917,50 cmp
5,-8.951921,50 cmp
6,-8.990228,50 cmp
7,-8.626308,50 cmp
8,-8.949526,50 cmp
9,-8.659827,50 cmp
10,-9.332599,50 cmp
11,-8.825027,50 cmp
12,-9.399636,50 cmp
13,-9.502586,50 cmp
14,-9.095572,50 cmp
15,-9.07163,50 cmp
16,-9.040505,50 cmp
17,-9.241618,50 cmp
18,-9.414001,50 cmp
19,-8.528147,50 cmp
20,-8.932767,50 cmp
21,-9.078813,50 cmp
22,-9.227253,50 cmp
23,-8.573636,50 cmp
24,-8.882488,50 cmp
25,-9.773131,50 cmp
26,-10.05325,50 cmp
27,-9.457097,50 cmp
28,-9.366117,50 cmp
29,-8.279149,50 cmp
30,-9.325416,50 cmp
31,-8.274361,50 cmp
32,-9.533711,50 cmp
33,-8.944737,50 cmp
34,-9.138668,50 cmp
35,-9.516952,50 cmp
36,-8.858546,50 cmp
37,-9.234436,50 cmp
38,-9.43076,50 cmp
39,-8.676587,50 cmp
40,-9.203311,50 cmp
41,-9.244013,50 cmp
42,-9.473856,50 cmp
43,-9.354146,50 cmp
44,-9.43076,50 cmp
45,-8.887277,50 cmp
46,-8.848969,50 cmp
47,-8.848969,50 cmp
48,-8.896853,50 cmp
49,-8.930372,50 cmp
50,-8.738836,50 cmp
51,-9.346964,50 cmp
52,-8.714894,50 cmp
53,-9.667787,50 cmp
54,-7.97748,50 cmp
55,-9.174581,50 cmp
56,-9.646238,50 cmp
57,-9.205706,50 cmp
58,-9.849746,50 cmp
59,-9.083601,50 cmp
60,-8.39886,50 cmp
61,-8.870518,50 cmp
62,-9.306262,50 cmp
63,-9.382876,50 cmp
64,-9.428367,50 cmp
65,-9.045294,50 cmp
66,-9.258378,50 cmp
67,-9.097966,50 cmp
68,-8.935161,50 cmp
69,-8.89446,50 cmp
70,-9.186552,50 cmp
71,-9.016563,50 cmp
72,-9.02614,50 cmp
73,-9.272743,50 cmp
74,-9.045294,50 cmp
75,-8.791509,50 cmp
76,-9.109938,50 cmp
77,-9.131485,50 cmp
78,-9.172187,50 cmp
79,-8.990228,50 cmp
80,-9.009381,50 cmp
81,-8.995016,50 cmp
82,-9.033323,50 cmp
83,-9.318233,50 cmp
84,-9.004593,50 cmp
85,-8.882488,50 cmp
86,-9.062054,50 cmp
87,-9.028535,50 cmp
88,-8.949526,50 cmp
89,-8.987833,50 cmp
90,-8.935161,50 cmp
91,-8.889671,50 cmp
92,-8.935161,50 cmp
93,-8.937555,50 cmp
94,-9.241618,50 cmp
95,-8.985439,50 cmp
96,-8.990228,50 cmp
97,-9.066842,50 cmp
98,-9.052477,50 cmp
99,-8.690952,50 cmp
100,-9.047688,50 cmp
101,-8.846576,50 cmp
102,-9.406818,50 cmp
103,-9.461885,50 cmp
104,-8.056489,50 cmp
105,-8.942344,50 cmp
106,-9.258378,50 cmp
107,-9.102755,50 cmp
108,-9.090784,50 cmp
109,-9.186552,50 cmp
110,-9.275137,50 cmp
111,-9.009381,50 cmp
112,-8.966286,50 cmp
113,-9.035717,50 cmp
114,-9.150639,50 cmp
115,-9.188946,50 cmp
116,-9.054871,50 cmp
117,-9.069236,50 cmp
118,-9.129091,50 cmp
119,-9.208099,50 cmp
120,-9.097966,50 cmp
121,-9.02614,50 cmp
122,-9.047688,50 cmp
123,-8.956709,50 cmp
124,-8.89446,50 cmp
125,-9.057265,50 cmp
126,-9.052477,50 cmp
127,-8.983045,50 cmp
128,-8.992621,50 cmp
129,-9.0429,50 cmp
130,-8.358158,50 cmp
131,-8.75799,50 cmp
132,-8.439561,50 cmp
133,-8.927979,50 cmp
134,-8.384495,50 cmp
135,-8.655039,50 cmp
136,-6.955156,50 cmp
137,-6.208165,50 cmp
138,-6.500257,50 cmp
139,-5.657499,50 cmp
140,-5.554548,50 cmp
141,-4.716578,50 cmp
142,-5.597643,50 cmp
143,-6.399701,50 cmp
144,-9.773131,50 cmp
145,-9.035717,50 cmp
146,-10.817,50 cmp
147,-13.27106,50 cmp
148,0.0,50 cmp
149,0.0,50 cmp
150,0.0,50 cmp
151,0.0,50 cmp
152,0.0,50 cmp
153,0.0,50 cmp
154,0.0,50 cmp
155,0.0,50 cmp
156,0.0,50 cmp
157,0.0,50 cmp
158,0.0,50 cmp
159,0.0,50 cmp
160,0.0,50 cmp
161,0.0,50 cmp
162,0.0,50 cmp
163,0.0,50 cmp
164,0.0,50 cmp
165,0.0,50 cmp
166,0.0,50 cmp
167,0.0,50 cmp
168,0.0,50 cmp
169,0.0,50 cmp
170,0.0,50 cmp
171,0.0,50 cmp
172,0.0,50 cmp
173,0.0,50 cmp
174,0.0,50 cmp
175,0.0,50 cmp
176,0.0,50 cmp
177,0.0,50 cmp
178,0.0,50 cmp
179,0.0,50 cmp
180,0.0,50 cmp
181,0.0,50 cmp
182,0.0,50 cmp
183,0.0,50 cmp
184,0.0,50 cmp
185,0.0,50 cmp
186,0.0,50 cmp
187,0.0,50 cmp
188,0.0,50 cmp
189,0.0,50 cmp
190,0.0,50 cmp
191,0.0,50 cmp
192,0.0,50 cmp
193,0.0,50 cmp
194,0.0,50 cmp
195,0.0,50 cmp
196,0.0,50 cmp
197,0.0,50 cmp
198,0.0,50 cmp
199,0.0,50 cmp
200,0.0,50 cmp
201,0.0,50 cmp
202,0.0,50 cmp
203,0.0,50 cmp
204,0.0,50 cmp
205,0.0,50 cmp
206,0.0,50 cmp
207,0.0,50 cmp
208,0.0,50 cmp
209,0.0,50 cmp
210,0.0,50 cmp
211,0.0,50 cmp
212,0.0,50 cmp
213,0.0,50 cmp
214,0.0,50 cmp
215,0.0,50 cmp
216,0.0,50 cmp
217,0.0,50 cmp
218,0.0,50 cmp
219,0.0,50 cmp
220,0.0,50 cmp
221,0.0,50 cmp
222,0.0,50 cmp
223,0.0,50 cmp
224,0.0,50 cmp
225,0.0,50 cmp
226,0.0,50 cmp
227,0.0,50 cmp
228,0.0,50 cmp
229,0.0,50 cmp
230,0.0,50 cmp
231,0.0,50 cmp
232,0.0,50 cmp
233,0.0,50 cmp
234,0.0,50 cmp
235,0.0,50 cmp
236,0.0,50 cmp
237,0.0,50 cmp
238,0.0,50 cmp
239,0.0,50 cmp
240,0.0,50 cmp
241,0.0,50 cmp
242,0.0,50 cmp
243,0.0,50 cmp
244,0.0,50 cmp
245,0.0,50 cmp
246,0.0,50 cmp
247,0.0,50 cmp
248,0.0,50 cmp
249,0.0,50 cmp
250,0.0,50 cmp
251,0.0,50 cmp
252,0.0,50 cmp
253,0.0,50 cmp
254,0.0,50 cmp
255,0.0,50 cmp
256,0.0,50 cmp
257,0.0,50 cmp
258,0.0,50 cmp
259,0.0,50 cmp
260,0.0,50 cmp
261,0.0,50 cmp
262,0.0,50 cmp
263,0.0,50 cmp
264,0.0,50 cmp
265,0.0,50 cmp
266,0.0,50 cmp
267,0.0,50 cmp
268,0.0,50 cmp
269,0.0,50 cmp
270,0.0,50 cmp
271,0.0,50 cmp
272,0.0,50 cmp
273,0.0,50 cmp
274,0.0,50 cmp
275,0.0,50 cmp
276,0.0,50 cmp
277,0.0,50 cmp
278,0.0,50 cmp
279,0.0,50 cmp
280,0.0,50 cmp
281,0.0,50 cmp
282,0.0,50 cmp
283,0.0,50 cmp
284,0.0,50 cmp
285,0.0,50 cmp
286,0.0,50 cmp
287,0.0,50 cmp
288,0.0,50 cmp
289,0.0,50 cmp
290,0.0,50 cmp
291,0.0,50 cmp
292,0.0,50 cmp
293,0.0,50 cmp
294,0.0,50 cmp
295,0.0,50 cmp
296,0.0,50 cmp
297,0.0,50 cmp
298,0.0,50 cmp
299,0.0,50 cmp
300,0.0,50 cmp
301,0.0,50 cmp
302,0.0,50 cmp
303,0.0,50 cmp
304,0.0,50 cmp
305,0.0,50 cmp
306,0.0,50 cmp
307,0.0,50 cmp
308,0.0,50 cmp
309,0.0,50 cmp
310,0.0,50 cmp
311,0.0,50 cmp
312,0.0,50 cmp
313,0.0,50 cmp
314,0.0,50 cmp
315,0.0,50 cmp
316,0.0,50 cmp
317,0.0,50 cmp
318,0.0,50 cmp
319,0.0,50 cmp
320,0.0,50 cmp
321,0.0,50 cmp
322,0.0,50 cmp
323,0.0,50 cmp
324,0.0,50 cmp
325,0.0,50 cmp
326,0.0,50 cmp
327,0.0,50 cmp
328,0.0,50 cmp
329,0.0,50 cmp
330,0.0,50 cmp
331,0.0,50 cmp
332,0.0,50 cmp
333,0.0,50 cmp
334,0.0,50 cmp
335,0.0,50 cmp
336,0.0,50 cmp
337,0.0,50 cmp
338,0.0,50 cmp
339,0.0,50 cmp
340,0.0,50 cmp
341,0.0,50 cmp
342,0.0,50 cmp
343,0.0,50 cmp
344,0.0,50 cmp
345,0.0,50 cmp
346,0.0,50 cmp
347,0.0,50 cmp
348,0.0,50 cmp
349,0.0,50 cmp
350,0.0,50 cmp
351,0.0,50 cmp
352,0.0,50 cmp
353,0.0,50 cmp
354,0.0,50 cmp
355,0.0,50 cmp
356,0.0,50 cmp
357,0.0,50 cmp
358,0.0,50 cmp
359,0.0,50 cmp
360,0.0,50 cmp
361,0.0,50 cmp
362,0.0,50 cmp
363,0.0,50 cmp
364,0.0,50 cmp
365,0.0,50 cmp
366,0.0,50 cmp
367,0.0,50 cmp
368,0.0,50 cmp
369,0.0,50 cmp
370,0.0,50 cmp
371,0.0,50 cmp
372,0.0,50 cmp
373,0.0,50 cmp
374,0.0,50 cmp
375,0.0,50 cmp
376,0.0,50 cmp
377,0.0,50 cmp
378,0.0,50 cmp
379,0.0,50 cmp
380,0.0,50 cmp
381,0.0,50 cmp
382,0.0,50 cmp
383,0.0,50 cmp
384,0.0,50 cmp
385,0.0,50 cmp
386,0.0,50 cmp
387,0.0,50 cmp
388,0.0,50 cmp
389,0.0,50 cmp
390,0.0,50 cmp
391,0.0,50 cmp
392,0.0,50 cmp
393,0.0,50 cmp
394,0.0,50 cmp
395,0.0,50 cmp
396,0.0,50 cmp
397,0.0,50 cmp
398,0.0,50 cmp
399,0.0,50 cmp
400,0.0,50 cmp
401,0.0,50 cmp
402,0.0,50 cmp
403,0.0,50 cmp
404,0.0,50 cmp
405,0.0,50 cmp
406,0.0,50 cmp
407,0.0,50 cmp
408,0.0,50 cmp
409,0.0,50 cmp
410,0.0,50 cmp
411,0.0,50 cmp
412,0.0,50 cmp
413,0.0,50 cmp
414,0.0,50 cmp
415,0.0,50 cmp
416,0.0,50 cmp
417,0.0,50 cmp
418,0.0,50 cmp
419,0.0,50 cmp
420,0.0,50 cmp
421,0.0,50 cmp
422,0.0,50 cmp
423,0.0,50 cmp
424,0.0,50 cmp
425,0.0,50 cmp
426,0.0,50 cmp
427,0.0,50 cmp
428,0.0,50 cmp
429,0.0,50 cmp
430,0.0,50 cmp
