Índice,Aceleracion_Z,Comentario
930,-10.16578,70 compresiones
931,-12.61026,70 compresiones
932,-13.76187,70 compresiones
933,-15.73709,70 compresiones
934,-13.86961,70 compresiones
935,-17.42021,70 compresiones
936,-15.89511,70 compresiones
937,-10.7763,70 compresiones
938,-10.66617,70 compresiones
939,-11.39879,70 compresiones
940,-10.62068,70 compresiones
941,-10.46745,70 compresiones
942,-8.037335,70 compresiones
943,-9.179369,70 compresiones
944,-9.461885,70 compresiones
945,-10.13945,70 compresiones
946,-8.02297,70 compresiones
947,-7.891289,70 compresiones
948,-8.003817,70 compresiones
949,-8.185776,70 compresiones
950,-7.630321,70 compresiones
951,-7.285556,70 compresiones
952,-6.92882,70 compresiones
953,-7.577648,70 compresiones
954,-8.267179,70 compresiones
955,-8.209718,70 compresiones
956,-9.811439,70 compresiones
957,-5.281609,70 compresiones
958,-4.577713,70 compresiones
959,-3.818752,70 compresiones
960,-6.083666,70 compresiones
961,-7.062895,70 compresiones
962,-11.51611,70 compresiones
963,-12.86883,70 compresiones
964,-13.84088,70 compresiones
965,-15.47133,70 compresiones
966,-13.07234,70 compresiones
967,-13.17769,70 compresiones
968,-15.00686,70 compresiones
969,-13.24712,70 compresiones
970,-12.49055,70 compresiones
971,-12.09551,70 compresiones
972,-10.46266,70 compresiones
973,-8.204929,70 compresiones
974,-9.586384,70 compresiones
975,-9.155427,70 compresiones
976,-9.780313,70 compresiones
977,-8.683769,70 compresiones
978,-7.994239,70 compresiones
979,-8.736442,70 compresiones
980,-8.726865,70 compresiones
981,-7.970297,70 compresiones
982,-7.752425,70 compresiones
983,-7.661446,70 compresiones
984,-7.019799,70 compresiones
985,-7.532158,70 compresiones
986,-8.291121,70 compresiones
987,-8.310274,70 compresiones
988,-8.169016,70 compresiones
989,-8.008605,70 compresiones
990,-8.303091,70 compresiones
991,-7.967903,70 compresiones
992,-8.034941,70 compresiones
993,-7.455544,70 compresiones
994,-6.639122,70 compresiones
995,-6.050148,70 compresiones
996,-2.887407,70 compresiones
997,-4.5418,70 compresiones
998,-7.532158,70 compresiones
999,-11.63103,70 compresiones
1000,-11.08515,70 compresiones
1001,-9.349358,70 compresiones
1002,-13.13699,70 compresiones
1003,-14.40591,70 compresiones
1004,-13.36204,70 compresiones
1005,-12.87841,70 compresiones
1006,-13.37401,70 compresiones
1007,-13.10586,70 compresiones
1008,-11.08515,70 compresiones
1009,-10.25916,70 compresiones
1010,-10.3214,70 compresiones
1011,-9.423578,70 compresiones
1012,-10.45787,70 compresiones
1013,-10.37168,70 compresiones
1014,-9.184157,70 compresiones
1015,-10.40759,70 compresiones
1016,-8.561666,70 compresiones
1017,-8.279149,70 compresiones
1018,-7.78355,70 compresiones
1019,-7.584831,70 compresiones
1020,-8.60955,70 compresiones
1021,-9.306262,70 compresiones
1022,-6.660669,70 compresiones
1023,-5.039794,70 compresiones
1024,-4.932055,70 compresiones
1025,-5.777209,70 compresiones
1026,-5.93762,70 compresiones
1027,-6.174646,70 compresiones
1028,-9.52174,70 compresiones
1029,-10.80503,70 compresiones
1030,-12.23198,70 compresiones
1031,-13.44584,70 compresiones
1032,-13.23994,70 compresiones
1033,-10.52252,70 compresiones
1034,-15.0308,70 compresiones
1035,-13.35725,70 compresiones
1036,-10.86249,70 compresiones
1037,-11.28627,70 compresiones
1038,-10.24958,70 compresiones
1039,-10.08677,70 compresiones
1040,-10.86489,70 compresiones
1041,-8.789114,70 compresiones
1042,-9.895236,70 compresiones
1043,-10.31183,70 compresiones
1044,-9.957485,70 compresiones
1045,-6.86657,70 compresiones
1046,-8.916007,70 compresiones
1047,-7.785944,70 compresiones
1048,-7.740454,70 compresiones
1049,-7.860164,70 compresiones
1050,-6.725313,70 compresiones
1051,-6.610391,70 compresiones
1052,-8.348581,70 compresiones
1053,-7.412448,70 compresiones
1054,-8.798691,70 compresiones
1055,-7.297527,70 compresiones
1056,-6.493075,70 compresiones
1057,-8.738836,70 compresiones
1058,-8.839393,70 compresiones
1059,-8.315063,70 compresiones
1060,-8.41083,70 compresiones
1061,-8.135497,70 compresiones
1062,-7.97748,70 compresiones
1063,-8.221688,70 compresiones
1064,-8.714894,70 compresiones
1065,-8.765172,70 compresiones
1066,-6.653487,70 compresiones
1067,-6.093243,70 compresiones
1068,-5.81791,70 compresiones
1069,-6.054936,70 compresiones
1070,-5.985504,70 compresiones
1071,-6.833052,70 compresiones
1072,-11.28627,70 compresiones
1073,-12.6773,70 compresiones
1074,-11.52808,70 compresiones
1075,-13.08192,70 compresiones
1076,-12.75631,70 compresiones
1077,-12.95024,70 compresiones
1078,-13.26867,70 compresiones
1079,-13.26388,70 compresiones
1080,-11.6454,70 compresiones
1081,-11.38204,70 compresiones
1082,-12.15297,70 compresiones
1083,-11.17374,70 compresiones
1084,-10.40759,70 compresiones
1085,-9.248801,70 compresiones
1086,-10.19691,70 compresiones
1087,-8.662222,70 compresiones
1088,-8.269572,70 compresiones
1089,-9.469068,70 compresiones
1090,-9.153033,70 compresiones
1091,-7.750031,70 compresiones
1092,-7.76679,70 compresiones
1093,-8.185776,70 compresiones
1094,-7.484274,70 compresiones
1095,-7.015011,70 compresiones
1096,-7.797915,70 compresiones
1097,-6.150704,70 compresiones
1098,-9.720459,70 compresiones
1099,-9.299079,70 compresiones
1100,-9.215282,70 compresiones
1101,-8.291121,70 compresiones
1102,-8.820239,70 compresiones
1103,-11.89918,70 compresiones
1104,-14.12818,70 compresiones
1105,-12.8018,70 compresiones
1106,-12.79461,70 compresiones
1107,-12.45464,70 compresiones
1108,-13.44105,70 compresiones
1109,-13.30697,70 compresiones
1110,-11.82257,70 compresiones
1111,-11.12346,70 compresiones
1112,-10.77151,70 compresiones
1113,-9.488221,70 compresiones
1114,-10.22085,70 compresiones
1115,-10.7787,70 compresiones
1116,-8.458714,70 compresiones
1117,-8.255207,70 compresiones
1118,-9.176975,70 compresiones
1119,-7.101202,70 compresiones
1120,-8.339005,70 compresiones
1121,-7.431602,70 compresiones
1122,-7.73806,70 compresiones
1123,-7.046135,70 compresiones
1124,-8.331821,70 compresiones
1125,-8.540117,70 compresiones
1126,-8.161834,70 compresiones
1127,-7.996634,70 compresiones
1128,-8.248025,70 compresiones
1129,-8.386889,70 compresiones
1130,-8.446744,70 compresiones
1131,-8.248025,70 compresiones
1132,-8.11395,70 compresiones
1133,-8.243237,70 compresiones
1134,-8.178593,70 compresiones
1135,-8.248025,70 compresiones
1136,-7.038953,70 compresiones
1137,-6.203377,70 compresiones
1138,-5.446809,70 compresiones
1139,-7.699753,70 compresiones
1140,-6.892907,70 compresiones
1141,-7.721301,70 compresiones
1142,-7.290344,70 compresiones
1143,-8.240842,70 compresiones
1144,-10.03889,70 compresiones
1145,-12.97657,70 compresiones
1146,-13.58709,70 compresiones
1147,-12.35169,70 compresiones
1148,-12.53843,70 compresiones
1149,-13.39556,70 compresiones
1150,-12.86405,70 compresiones
1151,-12.27028,70 compresiones
1152,-11.8513,70 compresiones
1153,-11.64061,70 compresiones
1154,-11.37485,70 compresiones
1155,-10.59434,70 compresiones
1156,-7.366959,70 compresiones
1157,-8.995016,70 compresiones
1158,-8.836999,70 compresiones
1159,-8.070854,70 compresiones
1160,-7.975086,70 compresiones
1161,-7.12275,70 compresiones
1162,-7.852982,70 compresiones
1163,-7.386112,70 compresiones
1164,-8.118738,70 compresiones
1165,-8.11395,70 compresiones
1166,-8.566454,70 compresiones
1167,-8.60955,70 compresiones
1168,-8.657434,70 compresiones
1169,-8.556877,70 compresiones
1170,-8.659827,70 compresiones
1171,-8.3821,70 compresiones
1172,-8.348581,70 compresiones
1173,-7.680599,70 compresiones
1174,-8.556877,70 compresiones
1175,-8.834604,70 compresiones
1176,-8.705317,70 compresiones
1177,-6.782773,70 compresiones
1178,-4.776433,70 compresiones
1179,-5.813122,70 compresiones
1180,-6.615179,70 compresiones
1181,-6.789956,70 compresiones
1182,-6.121974,70 compresiones
1183,-6.706159,70 compresiones
1184,-8.892065,70 compresiones
1185,-9.698911,70 compresiones
1186,-12.32296,70 compresiones
1187,-15.30134,70 compresiones
1188,-13.544,70 compresiones
1189,-12.82095,70 compresiones
1190,-12.6749,70 compresiones
1191,-14.4538,70 compresiones
1192,-12.95263,70 compresiones
1193,-10.6518,70 compresiones
1194,-7.651869,70 compresiones
1195,-6.275203,70 compresiones
1196,-4.99191,70 compresiones
1197,-5.566519,70 compresiones
1198,-6.457162,70 compresiones
1199,-6.785168,70 compresiones
1200,-11.10431,70 compresiones
1201,-12.06199,70 compresiones
1202,-11.53287,70 compresiones
1203,-14.31254,70 compresiones
1204,-13.1729,70 compresiones
1205,-11.09473,70 compresiones
1206,-11.46583,70 compresiones
1207,-12.76588,70 compresiones
1208,-12.81377,70 compresiones
1209,-12.51928,70 compresiones
1210,-11.51132,70 compresiones
1211,-10.47224,70 compresiones
1212,-10.00058,70 compresiones
1213,-8.291121,70 compresiones
1214,-9.466674,70 compresiones
1215,-9.267955,70 compresiones
1216,-9.531317,70 compresiones
1217,-8.41083,70 compresiones
1218,-7.649475,70 compresiones
1219,-9.603143,70 compresiones
1220,-8.331821,70 compresiones
1221,-7.654263,70 compresiones
1222,-7.103596,70 compresiones
1223,-7.472303,70 compresiones
1224,-8.032547,70 compresiones
1225,-7.967903,70 compresiones
1226,-8.698134,70 compresiones
1227,-8.408437,70 compresiones
1228,-8.726865,70 compresiones
1229,-11.71244,70 compresiones
1230,-8.750807,70 compresiones
1231,-8.429984,70 compresiones
1232,-8.286332,70 compresiones
1233,-8.403648,70 compresiones
1234,-8.571242,70 compresiones
1235,-8.058883,70 compresiones
1236,-7.194576,70 compresiones
1237,-8.688558,70 compresiones
1238,-7.644686,70 compresiones
1239,-5.947197,70 compresiones
1240,-4.915296,70 compresiones
1241,-4.225766,70 compresiones
1242,-5.849035,70 compresiones
1243,-7.015011,70 compresiones
1244,-10.489,70 compresiones
1245,-12.17212,70 compresiones
1246,-12.17691,70 compresiones
1247,-12.05002,70 compresiones
1248,-12.47379,70 compresiones
1249,-12.95024,70 compresiones
1250,-8.24563,70 compresiones
1251,-8.264784,70 compresiones
1252,-8.080431,70 compresiones
1253,-6.382942,70 compresiones
1254,-6.229713,70 compresiones
1255,-4.378995,70 compresiones
1256,-4.465186,70 compresiones
1257,-6.497863,70 compresiones
1258,-7.206547,70 compresiones
1259,-10.95587,70 compresiones
1260,-11.42034,70 compresiones
1261,-13.71159,70 compresiones
1262,-14.86799,70 compresiones
1263,-14.02284,70 compresiones
1264,-12.50252,70 compresiones
1265,-14.42746,70 compresiones
1266,-12.42591,70 compresiones
1267,-10.91756,70 compresiones
1268,-11.00854,70 compresiones
1269,-10.3645,70 compresiones
1270,-8.343793,70 compresiones
1271,-9.696517,70 compresiones
1272,-8.74123,70 compresiones
1273,-9.866506,70 compresiones
1274,-8.42759,70 compresiones
1275,-9.734824,70 compresiones
1276,-7.371747,70 compresiones
1277,-8.999804,70 compresiones
1278,-8.528147,70 compresiones
1279,-8.564059,70 compresiones
1280,-8.248025,70 compresiones
1281,-7.905654,70 compresiones
1282,-7.81228,70 compresiones
1283,-7.563283,70 compresiones
1284,-8.02297,70 compresiones
1285,-8.386889,70 compresiones
1286,-8.51857,70 compresiones
1287,-8.678981,70 compresiones
1288,-8.980651,70 compresiones
1289,-8.552089,70 compresiones
1290,-8.765172,70 compresiones
1291,-8.475474,70 compresiones
1292,-8.499416,70 compresiones
1293,-8.331821,70 compresiones
1294,-7.735666,70 compresiones
1295,-7.465121,70 compresiones
1296,-7.125144,70 compresiones
1297,-6.485892,70 compresiones
1298,-6.157887,70 compresiones
1299,-5.154716,70 compresiones
1300,-7.285556,70 compresiones
1301,-5.923255,70 compresiones
1302,-5.389348,70 compresiones
1303,-9.782708,70 compresiones
1304,-11.91594,70 compresiones
1305,-12.56956,70 compresiones
1306,-9.811439,70 compresiones
1307,-8.92319,70 compresiones
1308,-8.441956,70 compresiones
1309,-7.158663,70 compresiones
1310,-7.216124,70 compresiones
1311,-7.881712,70 compresiones
1312,-7.568071,70 compresiones
1313,-8.032547,70 compresiones
1314,-8.339005,70 compresiones
1315,-8.418014,70 compresiones
1316,-8.585608,70 compresiones
1317,-8.267179,70 compresiones
1318,-8.614338,70 compresiones
1319,-7.893683,70 compresiones
1320,-8.192958,70 compresiones
1321,-8.171411,70 compresiones
1322,-8.552089,70 compresiones
1323,-7.972692,70 compresiones
1324,-8.525752,70 compresiones
1325,-7.374141,70 compresiones
1326,-6.279991,70 compresiones
1327,-5.48751,70 compresiones
1328,-7.137115,70 compresiones
1329,-6.416461,70 compresiones
1330,-6.677429,70 compresiones
1331,-6.785168,70 compresiones
1332,-8.293514,70 compresiones
1333,-11.09234,70 compresiones
1334,-14.06594,70 compresiones
1335,-13.59428,70 compresiones
1336,-13.53682,70 compresiones
1337,-12.44745,70 compresiones
1338,-13.04361,70 compresiones
1339,-12.42112,70 compresiones
1340,-11.29824,70 compresiones
1341,-11.21923,70 compresiones
1342,-10.86489,70 compresiones
1343,-10.04368,70 compresiones
1344,-9.588778,70 compresiones
1345,-10.38605,70 compresiones
1346,-10.46984,70 compresiones
1347,-10.70687,70 compresiones
1348,-8.951921,70 compresiones
1349,-9.066842,70 compresiones
1350,-8.408437,70 compresiones
1351,-7.13951,70 compresiones
1352,-9.069236,70 compresiones
1353,-7.934384,70 compresiones
1354,-7.826645,70 compresiones
1355,-8.169016,70 compresiones
1356,-7.606379,70 compresiones
1357,-7.910442,70 compresiones
1358,-8.166622,70 compresiones
1359,-8.719683,70 compresiones
1360,-8.396465,70 compresiones
1361,-8.274361,70 compresiones
1362,-8.26239,70 compresiones
1363,-8.252813,70 compresiones
1364,-8.243237,70 compresiones
1365,-8.046912,70 compresiones
1366,-7.697359,70 compresiones
1367,-8.056489,70 compresiones
1368,-7.687782,70 compresiones
1369,-6.665458,70 compresiones
1370,-4.544195,70 compresiones
1371,-4.29041,70 compresiones
1372,-6.047753,70 compresiones
1373,-8.669404,70 compresiones
1374,-11.98537,70 compresiones
1375,-12.39478,70 compresiones
1376,-12.26789,70 compresiones
1377,-7.654263,70 compresiones
1378,-7.718906,70 compresiones
1379,-7.682993,70 compresiones
1380,-7.852982,70 compresiones
1381,-8.018182,70 compresiones
1382,-8.303091,70 compresiones
1383,-8.865729,70 compresiones
1384,-8.202535,70 compresiones
1385,-8.75799,70 compresiones
1386,-8.449138,70 compresiones
1387,-8.073248,70 compresiones
1388,-8.458714,70 compresiones
1389,-8.197746,70 compresiones
1390,-8.090008,70 compresiones
1391,-8.058883,70 compresiones
1392,-8.418014,70 compresiones
1393,-8.573636,70 compresiones
1394,-8.475474,70 compresiones
1395,-7.651869,70 compresiones
1396,-6.256049,70 compresiones
1397,-7.089231,70 compresiones
1398,-6.821081,70 compresiones
1399,-6.560112,70 compresiones
1400,-7.137115,70 compresiones
1401,-9.540894,70 compresiones
1402,-10.39562,70 compresiones
1403,-10.90559,70 compresiones
1404,-13.11065,70 compresiones
1405,-13.14656,70 compresiones
1406,-12.53365,70 compresiones
1407,-12.74194,70 compresiones
1408,-12.9239,70 compresiones
1409,-12.12903,70 compresiones
1410,-10.98699,70 compresiones
1411,-10.55843,70 compresiones
1412,-10.57998,70 compresiones
1413,-9.967062,70 compresiones
1414,-9.655815,70 compresiones
1415,-9.497798,70 compresiones
1416,-9.454702,70 compresiones
1417,-8.985439,70 compresiones
1418,-8.822633,70 compresiones
1419,-9.536105,70 compresiones
1420,-8.671799,70 compresiones
1421,-8.362947,70 compresiones
1422,-7.331046,70 compresiones
1423,-7.517793,70 compresiones
1424,-7.469909,70 compresiones
1425,-7.850587,70 compresiones
1426,-8.552089,70 compresiones
1427,-7.61835,70 compresiones
1428,-8.355764,70 compresiones
1429,-7.867347,70 compresiones
1430,-8.477868,70 compresiones
1431,-9.100361,70 compresiones
1432,-8.226477,70 compresiones
1433,-7.927202,70 compresiones
1434,-7.718906,70 compresiones
1435,-9.100361,70 compresiones
1436,-8.063671,70 compresiones
1437,-8.525752,70 compresiones
1438,-7.623138,70 compresiones
1439,-5.621585,70 compresiones
1440,-5.17387,70 compresiones
1441,-6.01184,70 compresiones
1442,-8.341399,70 compresiones
1443,-8.101978,70 compresiones
1444,-10.59434,70 compresiones
1445,-10.10114,70 compresiones
1446,-11.00615,70 compresiones
1447,-12.98615,70 compresiones
1448,-13.57273,70 compresiones
1449,-13.47217,70 compresiones
1450,-12.74433,70 compresiones
1451,-11.81539,70 compresiones
1452,-11.65258,70 compresiones
1453,-11.58794,70 compresiones
1454,-10.92953,70 compresiones
1455,-10.65899,70 compresiones
1456,-9.682152,70 compresiones
1457,-9.993398,70 compresiones
1458,-10.03649,70 compresiones
1459,-9.715671,70 compresiones
1460,-8.822633,70 compresiones
1461,-9.085996,70 compresiones
1462,-6.885724,70 compresiones
1463,-8.726865,70 compresiones
1464,-7.845799,70 compresiones
1465,-7.216124,70 compresiones
1466,-7.489063,70 compresiones
1467,-7.805098,70 compresiones
1468,-7.429208,70 compresiones
1469,-8.681376,70 compresiones
1470,-8.719683,70 compresiones
1471,-8.992621,70 compresiones
1472,-8.62152,70 compresiones
1473,-8.62152,70 compresiones
1474,-8.195353,70 compresiones
1475,-8.169016,70 compresiones
1476,-8.693346,70 compresiones
1477,-8.50181,70 compresiones
1478,-8.487445,70 compresiones
1479,-7.912837,70 compresiones
1480,-7.690176,70 compresiones
1481,-7.414843,70 compresiones
1482,-7.314286,70 compresiones
1483,-8.355764,70 compresiones
1484,-8.470686,70 compresiones
1485,-8.619126,70 compresiones
1486,-6.586449,70 compresiones
1487,-8.588001,70 compresiones
1488,-8.889671,70 compresiones
1489,-9.358934,70 compresiones
1490,-7.994239,70 compresiones
1491,-7.943961,70 compresiones
1492,-7.754819,70 compresiones
1493,-8.212111,70 compresiones
1494,-8.51857,70 compresiones
1495,-7.486669,70 compresiones
1496,-6.059724,70 compresiones
1497,-6.347029,70 compresiones
1498,-7.16824,70 compresiones
1499,-8.085219,70 compresiones
1500,-7.03177,70 compresiones
1501,-8.252813,70 compresiones
1502,-9.689334,70 compresiones
1503,-11.20008,70 compresiones
1504,-12.69885,70 compresiones
1505,-11.892,70 compresiones
1506,-10.78588,70 compresiones
1507,-11.4778,70 compresiones
1508,-12.47858,70 compresiones
1509,-12.73237,70 compresiones
1510,-12.44745,70 compresiones
1511,-11.78187,70 compresiones
1512,-11.29345,70 compresiones
1513,-10.97981,70 compresiones
1514,-10.3214,70 compresiones
1515,-9.363723,70 compresiones
1516,-9.461885,70 compresiones
1517,-9.459491,70 compresiones
1518,-8.870518,70 compresiones
1519,-9.457097,70 compresiones
1520,-7.73806,70 compresiones
1521,-8.456321,70 compresiones
1522,-7.953538,70 compresiones
1523,-7.568071,70 compresiones
1524,-7.675811,70 compresiones
1525,-7.546524,70 compresiones
1526,-7.750031,70 compresiones
1527,-8.42759,70 compresiones
1528,-8.844181,70 compresiones
1529,-10.12747,70 compresiones
1530,-8.525752,70 compresiones
1531,-8.367735,70 compresiones
1532,-8.508993,70 compresiones
1533,-8.044518,70 compresiones
1534,-11.18811,70 compresiones
1535,-10.60871,70 compresiones
1536,-9.794679,70 compresiones
1537,-9.148245,70 compresiones
1538,-9.461885,70 compresiones
1539,-8.607155,70 compresiones
1540,-10.10593,70 compresiones
1541,-7.271191,70 compresiones
1542,-8.154651,70 compresiones
1543,-7.503428,70 compresiones
1544,-7.773973,70 compresiones
1545,-7.563283,70 compresiones
1546,-7.852982,70 compresiones
1547,-8.379706,70 compresiones
1548,-8.511387,70 compresiones
1549,-8.803479,70 compresiones
1550,-8.269572,70 compresiones
1551,-8.516175,70 compresiones
1552,-8.365341,70 compresiones
1553,-8.401254,70 compresiones
1554,-8.008605,70 compresiones
1555,-7.939173,70 compresiones
1556,-7.632715,70 compresiones
1557,-8.604761,70 compresiones
1558,-7.484274,70 compresiones
1559,-7.472303,70 compresiones
1560,-6.703765,70 compresiones
1561,-6.356606,70 compresiones
1562,-6.655881,70 compresiones
1563,-8.293514,70 compresiones
1564,-6.6894,70 compresiones
1565,-7.675811,70 compresiones
1566,-10.70448,70 compresiones
1567,-12.69885,70 compresiones
1568,-12.82574,70 compresiones
1569,-12.28704,70 compresiones
1570,-13.03403,70 compresiones
1571,-13.92228,70 compresiones
1572,-13.26388,70 compresiones
1573,-11.89918,70 compresiones
1574,-11.46104,70 compresiones
1575,-11.13304,70 compresiones
1576,-10.96066,70 compresiones
1577,-10.25197,70 compresiones
1578,-9.713276,70 compresiones
1579,-9.41879,70 compresiones
1580,-8.74123,70 compresiones
1581,-8.947132,70 compresiones
1582,-9.583989,70 compresiones
1583,-7.278373,70 compresiones
1584,-8.643068,70 compresiones
1585,-8.018182,70 compresiones
1586,-8.104373,70 compresiones
1587,-7.584831,70 compresiones
1588,-7.776367,70 compresiones
1589,-7.845799,70 compresiones
1590,-8.475474,70 compresiones
1591,-8.580819,70 compresiones
1592,-8.671799,70 compresiones
1593,-8.588001,70 compresiones
1594,-8.659827,70 compresiones
1595,-8.401254,70 compresiones
1596,-8.499416,70 compresiones
1597,-8.724471,70 compresiones
1598,-7.943961,70 compresiones
1599,-6.83784,70 compresiones
1600,-5.542577,70 compresiones
1601,-4.436456,70 compresiones
1602,-4.122815,70 compresiones
1603,-7.058106,70 compresiones
1604,-13.31416,70 compresiones
1605,-12.0979,70 compresiones
1606,-10.92235,70 compresiones
1607,-13.3357,70 compresiones
1608,-14.43225,70 compresiones
1609,-12.98136,70 compresiones
1610,-13.87919,70 compresiones
1611,-14.07551,70 compresiones
1612,-11.88721,70 compresiones
1613,-11.58554,70 compresiones
1614,-9.888053,70 compresiones
1615,-8.810662,70 compresiones
1616,-11.26951,70 compresiones
1617,-10.91995,70 compresiones
1618,-9.404425,70 compresiones
1619,-9.097966,70 compresiones
1620,-9.248801,70 compresiones
1621,-9.512163,70 compresiones
1622,-6.73489,70 compresiones
1623,-8.362947,70 compresiones
1624,-7.999028,70 compresiones
1625,-7.194576,70 compresiones
1626,-7.268796,70 compresiones
1627,-7.575254,70 compresiones
1628,-8.848969,70 compresiones
1629,-9.3733,70 compresiones
1630,-8.528147,70 compresiones
1631,-8.619126,70 compresiones
1632,-9.260772,70 compresiones
1633,-7.795521,70 compresiones
1634,-8.35337,70 compresiones
1635,-8.652645,70 compresiones
1636,-8.798691,70 compresiones
1637,-9.047688,70 compresiones
1638,-8.844181,70 compresiones
1639,-9.083601,70 compresiones
1640,-9.085996,70 compresiones
1641,-9.057265,70 compresiones
1642,-9.270349,70 compresiones
1643,-9.423578,70 compresiones
1644,-8.798691,70 compresiones
1645,-9.703699,70 compresiones
1646,-9.871294,70 compresiones
1647,-9.112331,70 compresiones
1648,-9.751583,70 compresiones
1649,-8.123527,70 compresiones
1650,-9.5385,70 compresiones
1651,-9.306262,70 compresiones
1652,-9.26556,70 compresiones
1653,-8.346188,70 compresiones
1654,-9.095572,70 compresiones
1655,-8.202535,70 compresiones
1656,-7.565677,70 compresiones
1657,-9.801862,70 compresiones
1658,-7.302315,70 compresiones
1659,-8.564059,70 compresiones
1660,-7.845799,70 compresiones
1661,-8.604761,70 compresiones
1662,-9.64145,70 compresiones
1663,-9.229648,70 compresiones
1664,-9.172187,70 compresiones
1665,-8.777143,70 compresiones
1666,-9.907207,70 compresiones
1667,-8.951921,70 compresiones
1668,-8.942344,70 compresiones
1669,-9.797073,70 compresiones
1670,-8.813056,70 compresiones
1671,-9.215282,70 compresiones
1672,-8.580819,70 compresiones
1673,-10.20409,70 compresiones
1674,-10.15381,70 compresiones
1675,-10.41957,70 compresiones
1676,-11.7675,70 compresiones
1677,-9.868899,70 compresiones
1678,-10.59195,70 compresiones
1679,-7.565677,70 compresiones
1680,-7.900866,70 compresiones
1681,-7.429208,70 compresiones
1682,-9.552865,70 compresiones
1683,-9.919178,70 compresiones
1684,-9.030929,70 compresiones
1685,-8.508993,70 compresiones
1686,-9.380483,70 compresiones
1687,-9.41879,70 compresiones
1688,-8.5473,70 compresiones
1689,-8.37013,70 compresiones
1690,-8.978256,70 compresiones
1691,-8.482656,70 compresiones
1692,-9.069236,70 compresiones
1693,-9.459491,70 compresiones
1694,-9.033323,70 compresiones
1695,-8.568848,70 compresiones
1696,-8.523358,70 compresiones
1697,-9.074024,70 compresiones
1698,-9.169792,70 compresiones
1699,-8.978256,70 compresiones
1700,-8.755595,70 compresiones
1701,-8.76996,70 compresiones
1702,-8.865729,70 compresiones
1703,-9.07163,70 compresiones
1704,-8.978256,70 compresiones
1705,-8.851364,70 compresiones
1706,-8.774749,70 compresiones
1707,-8.801085,70 compresiones
1708,-8.899248,70 compresiones
1709,-9.066842,70 compresiones
1710,-8.983045,70 compresiones
1711,-8.872911,70 compresiones
1712,-8.815451,70 compresiones
1713,-8.784326,70 compresiones
1714,-8.913613,70 compresiones
1715,-8.959103,70 compresiones
1716,-8.937555,70 compresiones
1717,-8.875306,70 compresiones
1718,-8.865729,70 compresiones
1719,-8.860941,70 compresiones
1720,-8.896853,70 compresiones
1721,-8.966286,70 compresiones
1722,-8.932767,70 compresiones
